,umap_1,umap_2,paul15_clusters,11DC,19Lymph,7MEP,15Mo,3Ery
W38336,-8.4550905,10.367347,15Mo,0.0,0.0,0.0,1.0,0.0
W38337,7.1954603,6.3378577,2Ery,0.00020054599154315517,0.0008076919682909941,0.007614511098876054,0.0005089621546115685,0.9908676065260505
W38338,7.230545,5.1508784,2Ery,0.00021058665715725506,0.0008160176677400085,0.007731718724598447,0.0005683175430749875,0.9906727928836813
W38339,3.7857485,5.886061,5Ery,0.0040580658536937516,0.01643467677854617,0.16152100079827406,0.010607570819569982,0.8073779231035889
W38340,6.1497087,6.9329333,2Ery,0.00032381772567016025,0.001324266519706578,0.01250091573445346,0.0008065640112634683,0.985043686911534
W38341,6.3931475,7.0828314,2Ery,0.00033380505982072965,0.0013779917018686397,0.012966468788931367,0.0008142892385769703,0.9845067115330127
W38342,-5.64009,8.736523,14Mo,0.12586736262447773,0.03802407832678963,0.14834466025935633,0.6456637314663309,0.04209982145570326
W38343,7.175147,5.760378,2Ery,0.00018731442555112865,0.0007468315997148434,0.007053003700296852,0.00048386834229522107,0.9915283655880731
W38344,-7.098807,7.697711,14Mo,0.13164843207617538,0.034149359689388585,0.13440645061886886,0.6593891929623282,0.04040636823923875
W38345,-6.2558513,8.474103,15Mo,0.12811070917121828,0.03568696492257801,0.13848843457497462,0.6575915092062169,0.040122185252721675
W38346,4.906084,4.783162,5Ery,0.0011116995502605301,0.003919679033388922,0.03761761910191042,0.003389025235524142,0.9539613520404195
W38347,2.375197,5.248579,6Ery,0.009190154234323213,0.042943595593213556,0.401069358362548,0.021314699004870524,0.5254812690685263
W38348,-3.3095999,6.247503,13Baso,0.07686204335890408,0.12717388936287896,0.4435258113043432,0.2459639135518053,0.10647333620925792
W38349,0.4839796,4.559941,6Ery,0.01206780651693405,0.06877382366749181,0.6953149449353723,0.022917706602744402,0.20092486236176346
W38350,-4.6797624,7.856265,13Baso,0.1457029233290697,0.06345806488617407,0.21679670598168782,0.5159684044970838,0.058073431456796366
W38351,3.422826,5.0352397,5Ery,0.006673038272711634,0.026708117769652994,0.2604027866508413,0.018646684093778048,0.6875684917574891
W38352,-8.1461315,7.510088,15Mo,0.1588479445225607,0.026213280746212667,0.10320265234281291,0.6795937685616731,0.0321424783891939
W38353,6.0596657,5.8578057,3Ery,0.0003773035538866994,0.0015093649629033836,0.014332639162048974,0.0009837699139480908,0.982796288732534
W38354,-2.7695165,6.860273,10GMP,0.06709561211889234,0.10143884758787952,0.5169804719892828,0.2050643751752567,0.1094197558933908
W38355,6.159834,6.6628466,2Ery,0.0002754352681267298,0.0011086578353092914,0.010503206749472058,0.0007071463828240439,0.9874048857180089
W38356,-5.5553384,8.191482,14Mo,0.135047307983502,0.039731543678523044,0.15408805379385793,0.6266942913453668,0.04443848220742308
W38357,5.702641,5.437189,2Ery,0.0003624990494676946,0.0013947246369760246,0.013296508225139192,0.00099850493062616,0.9839471361944064
W38358,-3.102957,7.6373534,14Mo,0.07110059765699955,0.0879902531934108,0.43287174627653247,0.3062310262006537,0.10180571936826513
W38359,6.937449,6.022282,2Ery,0.00022088444044460583,0.0008861317202071058,0.008366311680868365,0.0005658572646430627,0.9899601369695917
W38360,9.051765,4.8159456,2Ery,9.561943004427243e-05,0.00038340738358131005,0.0036092154632822665,0.00024333607507135652,0.9956680185090404
W38361,7.3709087,6.0496955,2Ery,0.00018663003528981547,0.0007474054110426028,0.00704721832276383,0.00047818619342594054,0.991539887773742
W38362,5.8154006,5.2097673,5Ery,0.0004033595369932406,0.0015477222232146057,0.014775317830972877,0.0011148885570546148,0.9821580876583197
W38363,-6.120133,8.432777,14Mo,0.12617242202177414,0.036617744533832076,0.14329350348712658,0.6523122042762097,0.04160385358694009
W38364,7.410411,7.4927645,1Ery,0.0002171524223394636,0.0008885345990530605,0.008341782026352938,0.0005334747771788704,0.9900182895421856
W38365,6.197847,5.396748,5Ery,0.0002802924911007447,0.0010953848652217422,0.010404145907155268,0.0007522727548324956,0.987467282172416
W38366,6.551988,6.3831334,4Ery,0.0002941861691707878,0.0011861563205061952,0.011223602256688048,0.0007509466918715409,0.9865444419129613
W38367,7.370514,6.7519064,2Ery,0.00021145247722913186,0.0008604392792630715,0.008086560089142419,0.0005265424570375281,0.9903142676984559
W38368,-3.5769625,6.5580564,10GMP,0.06843870467699299,0.06969779072847447,0.3696239248224881,0.32717584261308486,0.16506282408610573
W38369,5.6156654,5.5379343,2Ery,0.00046474980048109296,0.001806882058197739,0.017297201429485463,0.0012695431740069117,0.9791610180313394
W38370,5.7769747,7.004889,2Ery,0.00046991135320218624,0.0019254171047282933,0.018271974001498045,0.0011834592924377999,0.9781484904753962
W38372,-0.0270879,3.9589877,7MEP,0.013580918641597746,0.08453659369830313,0.7108501014351712,0.022950355744979885,0.16808118224600394
W38373,7.4040055,7.521813,2Ery,0.00023356538081834607,0.0009648735428052895,0.009003703950038553,0.000557286220664932,0.989239801119209
W38374,-1.2263083,4.677429,7MEP,0.014588044161850073,0.16449793635464857,0.6937116876732159,0.04326239295216989,0.0839396845383274
W38375,8.742012,7.0210514,1Ery,0.00016147062207682453,0.0006550980492539063,0.006154158515843233,0.00040235714416745895,0.9926261996918836
W38376,0.013290556,6.961427,7MEP,0.027430285963058573,0.05225047915019138,0.4715937842277208,0.11846285099769018,0.3302612997697643
W38377,-2.19874,5.298212,9GMP,0.045740471261375225,0.1652288241408478,0.5966146634684877,0.08301072692096809,0.10940461315735195
W38379,6.8457513,6.4025927,2Ery,0.00023893388628290992,0.0009703913400943462,0.00913653667640235,0.0005981604484843954,0.9890552845088848
W38380,-1.3466673,4.88926,17Neu,0.018851869415555104,0.1513537428716784,0.6817128482377963,0.053783012677989954,0.09429818980433478
W38381,-5.14788,7.3457446,14Mo,0.13869494879020486,0.05016279348597247,0.18555076273952686,0.5711927614689524,0.05439842353824216
W38382,-7.236692,7.534674,14Mo,0.2604377573090811,0.027356308426666937,0.10644620267211849,0.5734304186720411,0.03232936529641952
W38383,-7.6465874,7.1068106,13Baso,0.1441357970065753,0.03204543535166721,0.12648096005743126,0.6570522491764929,0.04028560006620601
W38384,-0.21643642,4.1951437,7MEP,0.013382930915127352,0.1020904981694232,0.7189536202590467,0.023907883393363263,0.14166434825973298
W38385,-5.901746,11.031288,16Neu,0.05518737500409559,0.02306354022665159,0.09440937891891432,0.802035983407867,0.025303360444796554
W38386,6.6431274,6.2955317,2Ery,0.0002487312946738091,0.0010026670373281526,0.009457045764360766,0.0006314902939022654,0.9886593553934976
W38387,6.794402,6.639831,2Ery,0.0002506979895831327,0.0010171820879764288,0.009581166455304949,0.0006285670434453196,0.9885217110330107
W38388,-0.667892,4.45577,7MEP,0.01381551244562776,0.085898886694792,0.7350527019155011,0.02917280905387507,0.13605940211704773
W38389,2.496601,5.6321206,6Ery,0.009866172348637015,0.039773704011342725,0.39845008889136146,0.02600947047020682,0.5258995661396314
W38390,-7.369084,7.8844438,14Mo,0.15829874460994486,0.03130384423441334,0.12190295599935438,0.6518141289815124,0.036680305530473814
W38391,7.158802,4.138906,4Ery,0.00013909120202379804,0.0005355244551355551,0.0050702945570913465,0.00037890334615194905,0.9938757634852201
W38392,1.5175222,4.824053,6Ery,0.011245520840218199,0.057494689332076195,0.5596801325158747,0.0249281634662784,0.3466505908458938
W38393,8.565838,5.150311,2Ery,0.0001224637365039758,0.0004900287005634168,0.0046170181049116745,0.00031332538831156247,0.9944566622155964
W38394,6.916104,5.492919,4Ery,0.0002164750745012474,0.0008467482407884304,0.00802647930010597,0.0005778542253784219,0.9903318527110717
W38395,8.62795,5.4314713,1Ery,0.00013390777821826867,0.0005384352989616332,0.00506710532519637,0.000339081029629797,0.9939209161178533
W38396,5.0358906,5.660339,5Ery,0.0009013691384703236,0.003428653596997401,0.032924486540402025,0.0025443560348374175,0.9602005364817829
W38397,-2.6309185,3.6381252,19Lymph,0.0,1.0,0.0,0.0,0.0
W38398,-0.9052957,6.4550557,8Mk,0.03999178437288382,0.07900470854704836,0.5407457885989648,0.10483242406622142,0.2354237765914032
W38399,6.193544,5.3907056,4Ery,0.0003231008773775558,0.0012575619061948905,0.011946862560885776,0.0008740829496617569,0.9855977856341949
W38400,1.7190112,4.8399134,6Ery,0.010252933175575907,0.05953834426325059,0.48795100035585726,0.021439097601241273,0.42081768304791645
W38401,-8.402943,7.1416,13Baso,0.19366515328416775,0.0258418129880818,0.1015732938624991,0.646994009061197,0.03192591518454759
W38402,4.8541083,3.7847495,6Ery,0.0017975706071470116,0.00582007635694623,0.05723049738922591,0.005992933461283117,0.929158338421789
W38403,-8.053973,7.617172,13Baso,0.15658392170269533,0.02623156600649005,0.10326177560899986,0.681794403697571,0.03212844253223438
W38404,-0.7134841,5.130355,7MEP,0.012125748563988865,0.08921666572034746,0.7498081147508251,0.030466375796778408,0.11838256465414825
W38405,7.9554534,2.7170632,3Ery,0.0,0.0,0.0,0.0,1.0
W38406,8.81526,3.0941272,3Ery,0.0,0.0,0.0,0.0,1.0
W38407,-7.520607,7.5695214,13Baso,0.1611981470770459,0.030418434404852757,0.11920578743711388,0.652575479054224,0.036602089133862536
W38409,4.857155,3.8875928,3Ery,0.0015728868076551818,0.004832294183816997,0.0463225499422227,0.00546678152184034,0.9418049976226237
W38410,-8.478725,9.487984,15Mo,0.056822100946425584,0.012362304902960681,0.05048041028944367,0.8638460897909732,0.016489274056129263
W38411,-8.071649,7.765475,14Mo,0.11297730851460214,0.022769600045887545,0.09053775270308895,0.7453124185068036,0.028403032615301266
W38412,4.7601867,4.300238,6Ery,0.0015342204388625492,0.005390572359952733,0.05254991162387293,0.004746839897769281,0.9357778314560049
W38413,-4.8544064,5.736057,10GMP,0.10213721435762058,0.07490140647672652,0.2814480933912498,0.4474245457822254,0.09408808354510526
W38414,-7.966393,10.788011,16Neu,0.0,0.0,0.0,1.0,0.0
W38415,7.1427884,3.443161,4Ery,0.00012479347013348734,0.0004518034013289007,0.004280131043201327,0.00036752872258489545,0.994775433696588
W38416,-7.6341157,7.4851885,14Mo,0.15280563680067416,0.028339689065386014,0.11106886756238997,0.6736404057790578,0.03414547040445598
W38417,-9.004067,7.8871927,14Mo,0.16214782424931873,0.02317408922344799,0.09196798543653383,0.693218557816249,0.0294918124725392
W38418,-4.01181,5.869987,10GMP,0.06780196040492824,0.16224162707601272,0.33190296700869804,0.2951464472146166,0.14290615368442178
W38419,6.373458,4.5110116,3Ery,0.00025814770979610397,0.0009685150983273411,0.00920477030584908,0.0007297475105980727,0.9888382500003677
W38420,-6.4705524,5.908318,10GMP,0.14330167042529357,0.041996533860749634,0.16647591187198293,0.5861373293435485,0.06208842607562509
W38421,-6.7782187,9.380319,14Mo,0.06745097257081793,0.03711593853974415,0.1753141422620597,0.6712755055846512,0.04884343812590799
W38422,6.9388523,2.885739,3Ery,0.00011646382501149442,0.00036535642356850894,0.00344542460476081,0.00040155615287537833,0.9956709857094813
W38423,7.924171,4.791547,4Ery,0.00013134033854921034,0.0005207713801533382,0.0049167896400148445,0.000341781600374251,0.9940888459819553
W38424,-2.7992253,3.6550288,19Lymph,0.0,1.0,0.0,0.0,0.0
W38425,-4.974593,8.511774,14Mo,0.12017992448264808,0.05033363958503467,0.18674192572757678,0.592077267954794,0.050666789468865485
W38426,7.6410284,6.7737617,3Ery,0.00019792699695533972,0.0008017674365195716,0.007553594639535247,0.0004972321211483638,0.990948810170419
W38427,-7.0807705,9.174029,15Mo,0.08951158449821556,0.02855753454478256,0.11915910006004768,0.7258888508819731,0.0368829481813333
W38428,-7.926452,9.720999,15Mo,0.05186734792897812,0.016538981379119397,0.07107153756844338,0.8377241662350133,0.022797996239242488
W38429,-5.31605,6.4427514,10GMP,0.11975607854320636,0.05631985785430564,0.22044644213168374,0.5328629838814423,0.07061421114096132
W38430,-8.0639305,9.690092,15Mo,0.052331389389457444,0.012394172264179137,0.05059160082693456,0.8688696504290522,0.015813264990036456
W38431,-5.557374,9.816612,15Mo,0.07469310605004598,0.036336643184915945,0.15848453346898675,0.6878814654176686,0.042603963985665336
W38433,-6.497808,8.300878,14Mo,0.1423260457694366,0.0354295456368823,0.13794833313755236,0.6436680550909043,0.04062775983157518
W38434,-4.876577,8.66685,13Baso,0.13909895126609328,0.04364851613258634,0.16624519826199596,0.6047190386527891,0.046287882085088654
W38435,-6.18272,10.705733,16Neu,0.06043191622183809,0.02391936535967459,0.09799268470229573,0.7909560484098523,0.02669958031053289
W38436,-4.431606,8.667426,14Mo,0.10209589628374655,0.06322882064759863,0.2419207154845731,0.5317237510901808,0.061030192052234374
W38437,6.706417,3.7181053,4Ery,0.00023095168914701202,0.0008097214809265912,0.007668798505949156,0.0007025873460868306,0.9905874719395159
W38438,-5.0914726,9.779823,14Mo,0.07794667314065856,0.0399944926892301,0.1729294474150235,0.6637744783741918,0.04535455176037327
W38439,-0.18167317,5.655783,9GMP,0.017664441587833975,0.06636720074342597,0.7059002796148016,0.04820538487516248,0.16186184612841834
W38440,8.446383,4.254627,3Ery,8.988538596255308e-05,0.0003561701886011907,0.0033597066142188256,0.0002337907797919657,0.9959600991094896
W38441,-7.0045557,7.317055,14Mo,0.15273655536164513,0.03406879361506521,0.13167634253543667,0.6417732089746918,0.039745041129004004
W38443,7.6867695,4.2436523,3Ery,0.000145710790077826,0.0005657915583052097,0.005349817183745115,0.0003913230660966337,0.9935469000646918
W38444,-3.5989895,6.5895276,10GMP,0.08450303237886356,0.09139635845814925,0.41048483752775267,0.31382465066266435,0.09979010384445279
W38445,-5.4154215,10.46034,16Neu,0.07633877928779693,0.030779465831847964,0.12311064210454387,0.7370171115601313,0.03275344815975698
W38446,-5.613185,11.377067,16Neu,0.05747906537958578,0.02854371325911666,0.11309507481674186,0.7718970723898627,0.02898453954393334
W38447,-6.887125,7.821125,13Baso,0.12989907573001827,0.03385136914292695,0.13398117235344323,0.6609222076391541,0.04134596764168996
W38448,9.2,4.0466366,1Ery,5.759380739420257e-05,0.0002302178823679082,0.0021685979387729474,0.00014748274866237577,0.9973958638829061
W38449,1.9589128,5.1585536,6Ery,0.009980605032560335,0.04808871539277007,0.5260008276204676,0.022290869519106558,0.3936381707853765
W38450,5.6533566,7.036182,2Ery,0.0004373744474535119,0.0018029310055976625,0.017060031049986536,0.0010828014238221549,0.9796161111500058
W38451,-3.2528777,7.6670494,14Mo,0.08473028546755974,0.08719067614367185,0.36400287294829253,0.37633905121604827,0.08773626636097438
W38452,6.720022,6.3833327,2Ery,0.0002171551640577986,0.0008709815644791258,0.00823911838080845,0.0005583974213767996,0.9901137383248705
W38453,-4.9588685,9.603103,14Mo,0.08022436065100218,0.04350284037950431,0.1906694964372896,0.6359973384179803,0.049605573384247266
W38454,4.506831,6.2219234,5Ery,0.0018509481045068936,0.007733750675002172,0.07454921481248031,0.004668161584330153,0.9111972124506077
W38455,7.135766,6.9270315,2Ery,0.00024088532621932118,0.0009848665062603874,0.009258878992516368,0.0005942135471726204,0.9889204210840837
W38456,-6.3868947,6.069691,9GMP,0.11029881560282483,0.03995196256069715,0.167846850391629,0.6125038093621133,0.06939856528362727
W38457,-7.312085,8.256623,13Baso,0.1458020626073537,0.03167706824882773,0.12540083593987736,0.6588327040426378,0.0382872398765442
W38458,5.8792825,7.314476,2Ery,0.0003552978288958505,0.0014537405621200697,0.013779994370263463,0.000892975017011884,0.9835172470914566
W38459,5.63084,5.9727187,3Ery,0.000657983965400421,0.0026777128468367926,0.025201898428613565,0.0016657223298032638,0.9697960409217431
W38460,-5.3793583,11.240386,16Neu,0.0582404002534327,0.02482715574788745,0.10158933436391955,0.7882765668870453,0.0270660053045752
W38461,-4.9919844,8.436288,13Baso,0.10256976271786934,0.05145366556330626,0.2225073189589274,0.5591817313875262,0.06428701494016151
W38462,-5.7384796,8.644665,14Mo,0.1681767211121502,0.0368636712343636,0.1435111335052664,0.6109463045621717,0.04050182373763128
W38463,5.7503495,4.4929037,4Ery,0.00038171315926687806,0.0014553365517507024,0.013931351853757627,0.0010665206834173798,0.9831645020309707
W38464,7.092837,3.0528567,3Ery,0.0001191095744142031,0.0003939304408858332,0.003718988865614121,0.00038927209889853717,0.995378436142665
W38465,5.142426,3.8574438,6Ery,0.0030100516382613554,0.007210531764051045,0.06479065325332803,0.011876454730689226,0.9131117557684357
W38466,-0.9127453,4.7131934,7MEP,0.01867308543843827,0.1271409091776641,0.6813188490169385,0.033071955206733714,0.1397944349975617
W38467,-3.5558906,6.832814,10GMP,0.09045085560758456,0.09861139000744291,0.4182408713482907,0.294125443368244,0.09857040631056431
W38468,5.3830156,6.559761,4Ery,0.0005272863998901929,0.0021393685662140227,0.020422863813554654,0.0013620816273399896,0.9755477110889795
W38469,6.1976995,7.2165513,2Ery,0.00033343833474372533,0.0013704751913759122,0.012941394274608388,0.0008243877645691941,0.9845295616107981
W38470,-6.4154463,10.707333,16Neu,0.05269341916781547,0.020995665987139114,0.0862652120072358,0.8166015092625118,0.02344384272301037
W38471,-2.7224567,7.6747136,12Baso,0.04835289686834768,0.09001602939128744,0.49119276180009463,0.25901466106015564,0.11142384223109858
W38472,-2.8615305,4.0238204,19Lymph,0.0,1.0,0.0,0.0,0.0
W38474,-0.23756902,4.454736,7MEP,0.011446008311542664,0.07841703964968093,0.7567109336629919,0.02051880307948051,0.13290655521785202
W38475,-4.8471313,8.156161,13Baso,0.12308193531750737,0.05068008054826347,0.20064657970779626,0.5698680440550107,0.05572282236867051
W38477,5.974957,6.0443354,4Ery,0.0002955025802486891,0.0011682323428217586,0.011095052804067853,0.0007810275787604654,0.9866595424758877
W38478,-0.15476748,4.148563,7MEP,0.013610276106898772,0.06647445964880899,0.7667669115785071,0.024096742902308947,0.1290509494439904
W38480,5.8920717,4.5789304,4Ery,0.0003040473098003883,0.0011558522643184263,0.01102920892610953,0.0008498905608949564,0.9866604753884927
W38481,-2.540769,7.6096497,12Baso,0.04454708398157895,0.1007706328101497,0.5389342299471611,0.2080476706363732,0.1077002485857541
W38482,3.6787639,5.840915,5Ery,0.004313326135662848,0.017555574455997033,0.17066192167805683,0.011494027839070912,0.7959743729078032
W38483,5.7337937,7.3457575,2Ery,0.0005033604089718978,0.0020998237994564383,0.01986011420074248,0.0012167440802368476,0.9763192138015268
W38484,6.599554,7.424796,2Ery,0.00027844175585391487,0.0011377261233490362,0.010746246182368793,0.0006948117063343949,0.9871420431056603
W38485,-2.6624742,6.5755486,9GMP,0.07595227668237718,0.10095006108788902,0.4755720085366601,0.2391585058316452,0.10836609495625922
W38486,7.9092355,7.5956736,1Ery,0.0001907692577273757,0.0007785270744945513,0.007307173941629364,0.0004701929489693895,0.9912525757014136
W38487,-4.760529,2.336036,11DC,1.0,0.0,0.0,0.0,0.0
W38488,7.2887754,4.600712,3Ery,0.00016010632662929376,0.0006252877057219731,0.005920462915118496,0.00042742104935773143,0.9928662658090267
W38489,-4.5074387,8.481568,14Mo,0.11085730863851678,0.07843226963786666,0.21753580027245883,0.5355281444529403,0.057645985267483234
W38491,-6.2058406,10.303071,16Neu,0.06991231637084223,0.025556502949800153,0.1036707657092439,0.7723962218734283,0.028463727317881573
W38492,8.430776,5.465526,2Ery,0.00014837352319128395,0.0005959513690036935,0.005613857565589655,0.0003772686857791375,0.9932639687926808
W38493,6.086354,4.859995,5Ery,0.000257446319347266,0.0009826373250053893,0.009332041865680376,0.0007114593700388118,0.9887158427283705
W38494,-6.6050415,9.256855,14Mo,0.11341135251390194,0.03146057312500041,0.12489619867848244,0.6942558843121859,0.03597567490194175
W38495,-7.182521,8.879688,15Mo,0.12197179537389133,0.029382337071004447,0.11685352909217231,0.6968577489208914,0.03493442870911157
W38496,-5.7628975,5.838447,9GMP,0.0956511699566845,0.050757032323089785,0.2255673415049166,0.5286167311767768,0.09940749903234697
W38497,-1.9569161,5.7680016,9GMP,0.042671444304318754,0.1081442320126615,0.6377440983927258,0.09636477168032882,0.11507458946334224
W38498,-7.1187215,8.643008,14Mo,0.13369320414909697,0.03127042603290887,0.12444604900208413,0.6733092273997334,0.037280906285017436
W38500,7.2087297,7.1833434,2Ery,0.00023508970289946922,0.0009592367387910926,0.00902891238438974,0.0005835207308066137,0.9891925081512563
W38501,7.6885085,4.8609242,4Ery,0.00015326722065997625,0.0006069032956081103,0.005735589751882293,0.0004001133385988216,0.9931036324419267
W38502,5.79706,6.2465844,5Ery,0.0004244625623726917,0.0016889646432838084,0.01599828195475747,0.0011083433415914905,0.9807792637774906
W38503,7.177779,4.89864,4Ery,0.00019140441997025535,0.0007502930965216057,0.007106813586004893,0.0005085617136560535,0.991442390502482
W38505,8.121529,3.5518153,3Ery,6.599100083047017e-05,0.0002562918899750583,0.0024202825442592897,0.00017705354287056427,0.997080146466107
W38506,-5.742458,11.102773,16Neu,0.05549219662359343,0.022959202497248782,0.09379484193233624,0.8025384631979299,0.025214827084143517
W38507,6.786701,7.728231,2Ery,0.00024070697155626627,0.0009836314991801586,0.009289649896223818,0.0006010771052514236,0.9888842393585925
W38509,-6.2042584,10.768573,16Neu,0.06174993560569117,0.02363819795436722,0.09643397184830535,0.7918092201999283,0.026368218507952672
W38510,7.0183854,7.5624743,2Ery,0.0002039239816366243,0.0008294594575813349,0.007819723479492464,0.0005102269093776162,0.9906359842090294
W38512,-5.9470153,5.9302382,13Baso,0.11806233908643658,0.05189032901044713,0.20476473359138267,0.5506691729020466,0.07461313931091702
W38515,6.251144,7.370436,2Ery,0.00031855527249076106,0.0013041950670510981,0.012380503375785593,0.0008002911781178058,0.9851957500375023
W38516,3.2707133,5.8521333,6Ery,0.005456949891318716,0.02549068073621841,0.23793432832498612,0.013094506716753775,0.7180227854280344
W38517,3.7371695,5.9727516,6Ery,0.003180926455257459,0.01317421488960207,0.12746930171429868,0.008289651718103,0.8478851834976668
W38519,-5.1461716,9.181218,14Mo,0.1216547717950014,0.041469013983601935,0.16365803019783826,0.6279892860171388,0.04522838557325597
W38521,6.4676247,7.74513,2Ery,0.0002974655384328782,0.0012196115804625378,0.01153918922781081,0.0007420585556952802,0.9862009267967008
W38522,6.2847776,7.830467,2Ery,0.0003017277580427689,0.001240609154102248,0.011734069465399517,0.0007494820129528664,0.9859733433998431
W38523,-1.0988398,6.706687,8Mk,0.03588801122546049,0.0745639329131828,0.5520682277897534,0.125124834317099,0.21235290420274525
W38524,-1.1120232,6.842818,8Mk,0.039261614570054705,0.07436592901906017,0.5375128090106382,0.14561947497453687,0.20323816018217492
W38525,-4.481817,8.727672,14Mo,0.11164158354708445,0.054707900307882286,0.2203018633768665,0.556650079481392,0.05669792969259367
W38526,-5.280642,8.850314,14Mo,0.1332630532356444,0.04036890896998982,0.15805110606017378,0.6239501509009263,0.04436631592078176
W38527,7.187658,7.3457036,1Ery,0.00023670245611845966,0.0009693217713663631,0.009109410887420772,0.0005822311588201296,0.9891015873472394
W38528,7.8318057,3.5635176,4Ery,8.846736370220177e-05,0.0003404417809935008,0.0032211927551611536,0.00024114656809491635,0.9961084601168508
W38529,0.25693068,4.410613,7MEP,0.01442512932422217,0.07195275047672797,0.7261599012963448,0.02191119928879379,0.16555027053485272
W38530,-5.6827574,10.394244,16Neu,0.0774202267287077,0.027869157580693738,0.11275841425194254,0.7510741652936156,0.030877477003847853
W38531,-4.8411403,10.153056,16Neu,0.08055330986742819,0.04258453086164154,0.17162766203203197,0.661110032298528,0.04412377342348183
W38532,-4.0620193,8.430479,14Mo,0.10582239420159802,0.06637723154792477,0.27466462484604115,0.4845639175912683,0.06857114883493517
W38533,5.6550813,6.608289,3Ery,0.00036914245146216527,0.0014965478126001774,0.014224006711386268,0.0009459317128302144,0.9829636995407186
W38534,6.3814583,7.6470766,2Ery,0.0002564380638022699,0.0010453065013137708,0.009879891736894183,0.0006436253509140788,0.988174023081758
W38535,-6.6617656,9.203155,16Neu,0.10505883254491075,0.029017253476138424,0.11577923417170598,0.7165503973637992,0.03359403791014275
W38536,-2.2928946,7.5588183,17Neu,0.03659680977495614,0.1037643191180287,0.5586817724775325,0.192826658142953,0.10813092857549411
W38537,5.159499,5.971495,6Ery,0.0008983075214006367,0.0036777860655433665,0.035242133916752794,0.0023857097689391456,0.9577954026200446
W38538,6.1079993,7.3221946,2Ery,0.0002862699507681535,0.0011643808255749682,0.011023785470925612,0.0007232839303727063,0.986801584523006
W38539,-4.747123,8.218158,14Mo,0.12723248340366425,0.06211198701841172,0.2219037239615438,0.52920421415336,0.059546995288442456
W38540,-5.1306157,9.495017,16Neu,0.10778491141177798,0.039047790321334985,0.1560065961570946,0.6549889415980532,0.042171182866855145
W38541,-0.6146161,4.232779,7MEP,0.014413162947193478,0.0695123671299471,0.7551150973053014,0.025108288931480222,0.13585037885149343
W38543,7.531078,5.276954,2Ery,0.00017462912882727237,0.0006925377178433917,0.006544377036144692,0.0004547438735829772,0.9921331553517311
W38544,8.435099,2.938002,3Ery,0.0,0.0,0.0,0.0,1.0
W38545,4.8882623,6.715266,2Ery,0.001000412955308094,0.004162246310168166,0.03989920363150579,0.0025180895792918526,0.9524193589522038
W38546,0.14540605,4.1011724,6Ery,0.016304521144718868,0.07985696222565675,0.6795725426917171,0.02982180042367032,0.19444328068810457
W38547,2.8653946,5.956994,6Ery,0.007991245702492275,0.036257153559002275,0.33290914816167827,0.018796717095201667,0.604044887918543
W38548,0.3543043,3.9637964,6Ery,0.012525330117131297,0.06658613285238177,0.7313717900599223,0.02046067844844469,0.16905525043463623
W38549,-1.16225,5.4248514,10GMP,0.0304071559073276,0.10028316939825724,0.696354011121372,0.043769583079047734,0.12918525944621978
W38550,-1.6652707,6.628596,12Baso,0.030665381520063692,0.08960614669013017,0.621433413490042,0.12659294504901833,0.13170182177165496
W38551,-0.33693033,4.8922687,12Baso,0.01187338740118192,0.0558490748730251,0.7880793118301853,0.028222735995052296,0.11597491955347314
W38552,6.4255815,4.1632147,4Ery,0.00023223948586558843,0.0008882077589837007,0.00845458239506591,0.0006427089232428128,0.9897817807564601
W38553,6.019857,7.323477,2Ery,0.00050725683092492,0.002137043024519115,0.02001789302539396,0.0011775961250834216,0.9761594529269965
W38554,3.3933246,6.0772853,4Ery,0.005498658858539425,0.023312444908589455,0.22369111943161296,0.013811368324297099,0.7336856156465472
W38555,6.4099746,7.8012733,2Ery,0.00030645531140155105,0.0012593055238783624,0.011894225265277688,0.0007593073389496347,0.9857799459603857
W38556,-5.6738462,8.6097975,14Mo,0.1489221545425489,0.03984529892601138,0.1560913574395289,0.6103735056076062,0.044767311112183635
W38558,5.406069,6.925073,3Ery,0.0006284709995524107,0.002610927232975555,0.024749368237192752,0.0015402562442014174,0.9704702756827507
W38559,2.629778,5.5428624,6Ery,0.007559871122951914,0.03305175547302549,0.3435131564094082,0.019038018922761763,0.5968363929485724
W38560,8.628338,4.818235,3Ery,0.00011682396768960109,0.00046588255105378077,0.00439242500934912,0.00030063594021860544,0.9947237755692165
W38561,-1.5771737,5.2982655,10GMP,0.048527685130471045,0.11119656580823789,0.6884298554812008,0.051461598511488724,0.10038375265036724
W38563,5.9792266,7.507856,2Ery,0.0003542653602400029,0.0014568899519505853,0.013805700707829506,0.0008837366736105268,0.9834986609148192
W38564,-4.51741,8.792991,14Mo,0.11260724162357631,0.0547966663421054,0.22176003489114512,0.5531647393258334,0.057670683718359886
W38565,-5.261886,10.977333,16Neu,0.0617972816209159,0.02761494435489054,0.11149309102953968,0.7697614626764171,0.029332695048784028
W38567,-3.4441435,8.069221,18Eos,0.08053039565989388,0.07677443590129304,0.35232329705722426,0.4108934604531233,0.07947777541296312
W38568,-6.6472936,7.2265964,13Baso,0.13752817934314157,0.03710967208493023,0.14633799400330252,0.6327565411241279,0.04626756433487803
W38569,3.9667137,6.182795,6Ery,0.004282419343044159,0.01882638946433188,0.18334409420990008,0.010431827069593095,0.7831145229891651
